p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,diff
6.531578138796577e-20,0.5308197063435754,0.651,0.434,1.6340049029827397e-15,1,Fendrr,0.21700000000000003
7.319643830336557e-20,0.5716822350523476,0.569,0.355,1.8311552970352963e-15,1,Cdk14,0.21399999999999997
1.3471827650577814e-19,0.5729033448880488,0.532,0.32,3.370247123345052e-15,1,She,0.21200000000000002
3.5724444928720056e-19,0.5145637279203589,0.59,0.372,8.937184387817897e-15,1,Ski,0.21799999999999997
3.9317325921908254e-19,0.5504702736072979,0.591,0.375,9.836015425883789e-15,1,Lgals9,0.21599999999999997
4.964646954816325e-19,0.5591768621435151,0.547,0.334,1.2420057286864002e-14,1,Dusp6,0.21300000000000002
5.271672281995785e-19,0.5049953399387906,0.653,0.43,1.3188142547868854e-14,1,Psmb10,0.22300000000000003
7.208383356503066e-19,0.5931927405437993,0.563,0.359,1.803321264296372e-14,1,Csrnp1,0.20399999999999996
7.494361089631701e-19,0.590048506857906,0.526,0.326,1.8748643137931626e-14,1,Arhgap5,0.2
1.0364507665853992e-18,0.5580309179786767,0.576,0.367,2.592888882766693e-14,1,Mcc,0.20899999999999996
1.7044155462284432e-18,0.5517301705306554,0.526,0.323,4.263936371999696e-14,1,Syf2,0.203
2.0938315866827114e-18,0.518511435865305,0.575,0.361,5.238138480404139e-14,1,Gltp,0.21399999999999997
2.610066601290836e-18,0.5266406678603677,0.588,0.382,6.529603616449284e-14,1,Hip1,0.20599999999999996
7.386965600134627e-18,0.5466906046992415,0.556,0.357,1.8479971841856797e-13,1,Ushbp1,0.19900000000000007
8.005865035346537e-18,0.5138805752212379,0.58,0.373,2.0028272558926432e-13,1,Nsg1,0.20699999999999996
9.797368341943187e-18,0.5172120237601296,0.549,0.344,2.451007638103927e-13,1,Plscr3,0.20500000000000007
1.2960353155266256e-17,0.5323560818141383,0.547,0.344,3.242291548852959e-13,1,Msi2,0.20300000000000007
1.4696934197731267e-17,0.5136018436078318,0.582,0.379,3.6767320282464314e-13,1,Il6st,0.20299999999999996
2.039847667760325e-17,0.5454275601518319,0.545,0.345,5.103086910436005e-13,1,Tcim,0.20000000000000007
2.4998286478338368e-17,0.5574551485417589,0.84,0.636,6.253821328285909e-13,1,H2-T23,0.20399999999999996
5.976181488704706e-17,0.5334050248591494,0.545,0.351,1.4950613230292564e-12,1,Arl2bp,0.19400000000000006
8.403937555717256e-17,0.5306450139557565,0.506,0.312,2.1024130583137862e-12,1,Tmem140,0.194
8.434516852334782e-17,0.5300738564883885,0.511,0.315,2.1100630809485924e-12,1,Cracr2b,0.196
2.195367910418074e-16,0.6731106813342487,0.716,0.527,5.4921519014928955e-12,1,Hspa1a,0.18899999999999995
3.180207588233748e-16,0.5749763844131738,0.563,0.373,7.955925323484368e-12,1,Cd24a,0.18999999999999995
3.2772382478172956e-16,0.5166634080963862,0.517,0.326,8.198666924564528e-12,1,Nfe2l1,0.191
5.961622285618587e-16,0.5329717524901674,0.517,0.329,1.491419047193202e-11,1,Ddah1,0.188
9.727623537958896e-16,0.5426041773095516,0.515,0.33,2.433559580491177e-11,1,Pim3,0.185
1.2378765107135256e-15,0.5238212828719075,0.515,0.33,3.096795666852027e-11,1,Pcmtd1,0.185
2.9002015117640498e-15,0.541261232349336,0.511,0.334,7.255434121980123e-11,1,Plscr1,0.177
1.3191647578788363e-14,0.5685459516185226,0.612,0.437,3.3001544747854847e-10,1,Gadd45g,0.175
2.363815774389706e-12,0.511300966676851,0.576,0.426,5.913557922790727e-8,1,Slc6a6,0.14999999999999997
2.681722926035329e-12,0.5855739443515993,0.606,0.441,6.708866244062583e-8,1,Hspa1b,0.16499999999999998
0,4.171926194334113,0.931,0.048,0,2,Ighm,0.883
0,4.083050297737902,0.952,0.046,0,2,Cd79a,0.9059999999999999
0,3.3295796469781362,0.667,0.028,0,2,Ly6d,0.639
0,3.23809363825124,0.679,0.022,0,2,Cd79b,0.657
0,3.2303854659128275,0.669,0.019,0,2,Ighd,0.65
0,3.062713061420919,0.639,0.016,0,2,Cd37,0.623
0,3.0444557310608453,0.593,0.01,0,2,Ms4a1,0.583
7.769059623304558e-307,3.1310193157329467,0.822,0.084,1.9435856459621012e-302,2,Stk17b,0.738
8.092205064670094e-254,2.896427001398945,0.562,0.029,2.0244269410285175e-249,2,Ccr7,0.533
3.716513848983978e-220,2.749732531593091,0.702,0.083,9.297602696003218e-216,2,Cd52,0.619
6.298027101835002e-212,2.5317475907109137,0.601,0.054,1.5755774400660625e-207,2,Coro1a,0.5469999999999999
8.480319107028958e-177,2.2022363203316924,0.807,0.172,2.1215214310054346e-172,2,Ebf1,0.635
4.77582503391062e-164,1.8572711893504419,0.995,0.628,1.19476814873342e-159,2,H2-Aa,0.367
1.5509590437838307e-153,2.284819750888409,0.557,0.078,3.8800342398340095e-149,2,Rel,0.47900000000000004
1.674337561833748e-149,0.9334086427666337,0.878,0.178,4.188690278439487e-145,2,Igkc,0.7
1.8968369392661372e-144,1.555667026418122,0.997,0.758,4.745316970962096e-140,2,Cd74,0.239
1.2549699300114522e-141,1.8190373177667192,0.565,0.082,3.1395582739096498e-137,2,Arhgdib,0.48299999999999993
1.5139947469531656e-139,1.6202074591793352,0.997,0.647,3.7875606584527345e-135,2,H2-Ab1,0.35
2.7907470089910567e-130,1.5759390883075441,0.99,0.618,6.981611792392926e-126,2,H2-Eb1,0.372
6.407619682100702e-123,1.8925775386339838,0.835,0.319,1.6029942158711324e-118,2,Mef2c,0.516
1.06887865548959e-96,0.8804516529488655,1,0.941,2.674013732438307e-92,2,Fau,0.05900000000000005
3.024243328932722e-93,0.8685000077436746,0.997,0.931,7.56574953599099e-89,2,Rpl18a,0.06599999999999995
5.5751681932383305e-93,1.0359396460243158,1,0.93,1.3947398269024332e-88,2,Rps27,0.06999999999999995
2.3025709592809042e-91,1.6054785166020022,0.804,0.342,5.760341768833038e-87,2,Btg1,0.462
6.726805572409642e-89,1.5895186831124464,0.595,0.159,1.6828449500497202e-84,2,Serp1,0.43599999999999994
1.0184026187189372e-83,0.9378129850878754,0.987,0.884,2.547737831249165e-79,2,Rpl12,0.10299999999999998
1.4199680416891711e-83,1.7232048972925957,0.547,0.143,3.552334049893799e-79,2,Gvin-ps7,0.404
4.012336152647681e-77,0.7918807143917093,0.997,0.945,1.0037661353078704e-72,2,Rps24,0.052000000000000046
2.687278858737942e-75,1.070331440657562,0.939,0.616,6.722765520904709e-71,2,Ets1,0.32299999999999995
1.3277298781965899e-74,0.7434848644701892,1,0.916,3.321581836284409e-70,2,Rpl17,0.08399999999999996
1.6715819817321187e-71,0.7934284051583733,0.997,0.903,4.1817966436992416e-67,2,Rps13,0.09399999999999997
1.0012967707998086e-62,0.7358928701625378,1,0.869,2.504944131509881e-58,2,Ly6e,0.131
1.286069017986005e-62,0.620375935213453,1,0.93,3.2173588622955885e-58,2,Rpl19,0.06999999999999995
1.506819761500492e-62,1.0764050320261358,0.855,0.499,3.769610997345781e-58,2,Gimap6,0.356
8.975878683839198e-62,0.6474605223749543,0.995,0.917,2.245495570336052e-57,2,H3f3a,0.07799999999999996
1.2326755686244484e-60,0.7189972683901893,0.997,0.923,3.083784470027783e-56,2,Rps19,0.07399999999999995
1.0304279991154182e-59,1.4747579234270392,0.557,0.198,2.5778217253870416e-55,2,Neurl3,0.35900000000000004
1.5429674572608504e-59,1.2598167533394833,0.667,0.274,3.86004168782947e-55,2,H2-DMa,0.393
2.5700364698867307e-58,1.1180564821737953,0.779,0.393,6.429460236715634e-54,2,Shisa5,0.386
7.810068139327763e-57,0.714408247543725,0.987,0.879,1.9538447464156266e-52,2,Rps7,0.10799999999999998
3.7521460199311704e-56,0.6186639744148992,0.997,0.92,9.38674369806181e-52,2,Rps18,0.07699999999999996
3.840130802681124e-55,0.5730540242078264,0.997,0.933,9.606855229067369e-51,2,Rps20,0.06399999999999995
6.863458138637418e-55,0.6179296819546802,0.997,0.883,1.7170313225429228e-50,2,Rack1,0.11399999999999999
7.190618387946419e-55,0.6630371364432175,0.997,0.913,1.7988770021125557e-50,2,Rps15a,0.08399999999999996
3.632648703623119e-54,0.5319929744672565,1,0.936,9.087797261853958e-50,2,Rps14,0.06399999999999995
4.925354709096959e-52,0.564705641579617,1,0.93,1.2321759875747862e-47,2,Rps9,0.06999999999999995
2.4100646771990496e-51,0.5791924927167424,0.995,0.937,6.029258802948862e-47,2,Rpl13,0.05799999999999994
4.867327166785131e-51,0.5660277940666409,0.997,0.937,1.2176592373146363e-46,2,Rplp2,0.05999999999999994
2.9509906665921734e-49,0.6049825524490009,0.992,0.919,7.382493350613641e-45,2,Rps5,0.07299999999999995
3.1123396000174684e-49,0.5548322547205147,1,0.935,7.786139977363701e-45,2,Rps16,0.06499999999999995
9.498772452312734e-49,1.2751718942044417,0.524,0.196,2.3763079043950766e-44,2,Samhd1,0.328
1.1380841243546264e-47,0.610415939110341,0.995,0.913,2.847145053897969e-43,2,Rpl30,0.08199999999999996
7.82165019419126e-47,0.5264801860568411,1,0.93,1.9567422290808274e-42,2,Rps15,0.06999999999999995
2.0126767811071225e-46,0.6168657993876439,1,0.945,5.0351135032956885e-42,2,Rps29,0.05500000000000005
5.735952917010905e-46,0.6449871318213494,0.939,0.668,1.434963341248618e-41,2,Srgn,0.2709999999999999
7.750521265302421e-46,0.5434841146166649,1,0.937,1.9389479049407066e-41,2,Rpl23,0.06299999999999994
2.414912562347084e-44,0.5284314457417421,0.99,0.917,6.041386757223701e-40,2,Rpl32,0.07299999999999995
1.9834998807320125e-43,0.5378803675102857,0.995,0.928,4.962121651627276e-39,2,Rpl26,0.06699999999999995
4.899895994033507e-42,0.9987297978412397,0.664,0.33,1.2258069808273625e-37,2,Gimap1,0.334
1.0616125901285281e-41,1.1562641681641361,0.534,0.231,2.655836216724539e-37,2,Rcsd1,0.30300000000000005
2.178968248393602e-41,0.649164347380573,1,0.983,5.4511248670062745e-37,2,mt-Rnr2,0.017000000000000015
1.0319301280092982e-40,0.5247536122736871,0.995,0.92,2.5815796012408612e-36,2,Rpl34,0.07499999999999996
2.7771286489684357e-40,0.7061188551435152,0.967,0.689,6.947542741124336e-36,2,Foxp1,0.278
3.3750418566782294e-40,0.5532965643947594,0.99,0.913,8.443342212851926e-36,2,Rps11,0.07699999999999996
8.951172431780628e-40,0.9481982811161327,0.72,0.413,2.2393148072585597e-35,2,Ddx6,0.307
4.2435365477360854e-39,0.9746800841548252,0.656,0.335,1.0616055381471365e-34,2,Akap13,0.321
4.6448452823856415e-39,0.7251846319497542,0.911,0.669,1.1620009442944158e-34,2,Rpl27,0.242
2.9757970534187797e-38,0.6275908294914503,0.995,0.932,7.444551488537761e-34,2,mt-Rnr1,0.06299999999999994
5.834752065230814e-38,0.6358312829578625,0.959,0.805,1.4596799241587925e-33,2,Rps10,0.15399999999999991
9.28279169180925e-37,1.0246035342411435,0.575,0.281,2.32227599753992e-32,2,Elf1,0.29399999999999993
1.5883770533040877e-35,0.8598493133766475,0.69,0.365,3.9736428742508364e-31,2,Lmo2,0.32499999999999996
3.1846652296917786e-35,0.7427158361823384,0.924,0.638,7.967077005119922e-31,2,Slfn5,0.28600000000000003
8.929891018211596e-35,0.8075534847824333,0.728,0.426,2.2339908360259952e-30,2,Ptbp3,0.302
3.1196871749921547e-34,0.8641666831895636,0.649,0.341,7.804521405677874e-30,2,Git2,0.308
3.4321264221611803e-34,0.5677748077896473,0.952,0.769,8.586150670320624e-30,2,Rps26,0.18299999999999994
1.3109165078854425e-33,0.9174034116957357,0.654,0.345,3.2795198277770114e-29,2,Ptp4a3,0.30900000000000005
2.3419012239401416e-33,0.5276546955388177,0.995,0.909,5.858734291931052e-29,2,Rpl38,0.08599999999999997
1.0820265012164204e-32,0.5256966454524791,0.964,0.805,2.7069056980931186e-28,2,Rpl4,0.15899999999999992
6.976599253028549e-32,0.7020770890009362,0.906,0.668,1.745335835130152e-27,2,Clic5,0.238
1.2646937794763927e-31,0.8621794042157823,0.7,0.42,3.1638844281160916e-27,2,Ppp1r16b,0.27999999999999997
6.659753763274109e-31,0.5305521946997939,0.962,0.86,1.6660705989582838e-26,2,Rpl5,0.10199999999999998
8.005086922036736e-31,0.5488587826084932,0.98,0.772,2.0026325952859302e-26,2,Pecam1,0.20799999999999996
1.2281529985152805e-30,0.8965879111065762,0.573,0.294,3.072470356385677e-26,2,Irf2,0.27899999999999997
3.57309485155081e-30,0.6666086105199432,0.913,0.715,8.938811390124661e-26,2,Rps28,0.19800000000000006
1.0573374063811209e-29,0.7562852554368709,0.761,0.478,2.64514098954365e-25,2,Ablim1,0.28300000000000003
3.5494627156757125e-29,0.536967920606112,0.817,0.543,8.87969087580593e-25,2,Sh3bgrl3,0.2739999999999999
3.92312055588202e-29,0.5996752277631343,0.926,0.675,9.81447069465005e-25,2,S1pr1,0.251
7.599169113718817e-29,0.6132809177307845,0.941,0.719,1.9010841371790365e-24,2,Ace,0.22199999999999998
1.636011972264861e-28,0.7299644730198902,0.786,0.511,4.092811151015003e-24,2,Rasgrp3,0.275
1.943690391830308e-28,0.7582468941807581,0.705,0.441,4.8625302532418815e-24,2,Gimap4,0.26399999999999996
2.575709980725475e-28,0.8374681406309383,0.712,0.445,6.443653658780921e-24,2,Pde4b,0.26699999999999996
2.59093394323869e-28,0.6707295016485818,0.878,0.641,6.481739445800231e-24,2,H2-T23,0.237
2.8324192032938864e-28,0.520615825555439,0.977,0.848,7.085863120880315e-24,2,Rpl27a,0.129
2.9965401741116354e-28,0.8936647825536976,0.56,0.297,7.496444553575078e-24,2,Ifi203,0.26300000000000007
3.3825038903942332e-28,0.9295724594467993,0.583,0.328,8.462009982599253e-24,2,4930523C07Rik,0.25499999999999995
4.213325448638586e-28,0.6211832104561668,0.919,0.689,1.0540476274859152e-23,2,Cyyr1,0.2300000000000001
6.436446739551493e-28,0.8380445602556659,0.509,0.241,1.610205880833597e-23,2,Gmfg,0.268
8.60137452221496e-28,0.5127051569679508,0.967,0.768,2.1518058642225166e-23,2,Rbm39,0.19899999999999995
1.5279588181510695e-27,0.7023141527855246,0.751,0.487,3.8224945753685306e-23,2,Kmt2e,0.264
1.899622514314705e-27,0.8054398684184255,0.646,0.384,4.7522856440610977e-23,2,Itpkb,0.262
1.9488247288281557e-26,0.8359633703148279,0.506,0.249,4.875374824109398e-22,2,Ssh2,0.257
2.334024610703186e-26,0.9038513329257544,0.679,0.434,5.83902936859616e-22,2,Emcn,0.24500000000000005
3.328791704864963e-26,0.6399725564515312,0.776,0.523,8.327638208060677e-22,2,Iqgap1,0.253
6.383556089955656e-26,0.6151374784383744,0.819,0.595,1.5969742270242063e-21,2,Prrc2c,0.22399999999999998
8.164088186493217e-26,0.6091778719871016,0.891,0.646,2.0424099416150083e-21,2,Podxl,0.245
9.184272579245402e-26,0.5503890894507371,0.913,0.741,2.2976294711498223e-21,2,H2-Q7,0.17200000000000004
1.0062882588591893e-25,0.7467979841524324,0.705,0.445,2.517431337188034e-21,2,Pdgfb,0.25999999999999995
2.1797540193939743e-25,0.6299927108551528,0.817,0.559,5.4530906303179054e-21,2,Arap2,0.2579999999999999
5.6723692040369795e-25,0.8198820648330167,0.588,0.334,1.4190566037739312e-20,2,Mndal,0.25399999999999995
1.7005341501371934e-23,0.7940334513101319,0.718,0.503,4.2542262833982165e-19,2,Uba52,0.21499999999999997
2.772707179441553e-23,0.5846127911181299,0.931,0.707,6.936481550808934e-19,2,Clec2d,0.2240000000000001
3.2797357056461575e-23,0.5454861211499111,0.873,0.62,8.204914814814992e-19,2,Anp32a,0.253
4.721201405238392e-23,0.7256313207291125,0.634,0.393,1.1811029555484885e-18,2,Ppp3ca,0.241
1.0492549247973163e-22,0.7554944259142032,0.537,0.29,2.624921045365446e-18,2,Tap1,0.24700000000000005
1.7344180922100512e-22,0.6809913889850082,0.83,0.641,4.338993741281885e-18,2,Scn7a,0.18899999999999995
2.5797630522228096e-22,0.8188465505058775,0.562,0.329,6.4537932277458026e-18,2,AU020206,0.23300000000000004
3.337996109274755e-22,0.5609981460930289,0.878,0.635,8.350664866572653e-18,2,Clec1a,0.243
4.489987571983002e-22,0.6066867420881695,0.74,0.504,1.1232601908829876e-17,2,Eif3f,0.236
1.2492364615238761e-21,0.7761165614678734,0.608,0.378,3.1252148557942806e-17,2,Sub1,0.22999999999999998
1.3164193315389687e-21,0.7245512651894035,0.593,0.353,3.293286241711038e-17,2,Rpl13a,0.24
1.3704546486321729e-21,0.6562177381960707,0.707,0.477,3.428466394483107e-17,2,Add3,0.22999999999999998
1.3730705007885343e-21,0.6326590608538338,0.695,0.461,3.4350104718226766e-17,2,Rps6,0.23399999999999993
1.393626754071945e-21,0.7791032963903675,0.562,0.326,3.486436050661785e-17,2,Ahr,0.23600000000000004
7.223885476029186e-21,0.5229426985465514,0.835,0.602,1.8071994295382215e-16,2,H2-Q6,0.23299999999999998
7.457118122931959e-21,0.5036175580379667,0.847,0.636,1.8655472408138881e-16,2,Mcl1,0.21099999999999997
8.85687995922937e-21,0.5171949174533834,0.982,0.795,2.2157256594004114e-16,2,Cldn5,0.18699999999999994
9.403299817613774e-21,0.6789857520608825,0.651,0.409,2.352423515372438e-16,2,9930111J21Rik2,0.24200000000000005
1.148893283276311e-20,0.6343422595636126,0.774,0.533,2.874186326772347e-16,2,Snrk,0.241
1.2447508525560274e-20,0.5944918855764376,0.796,0.56,3.113993207839414e-16,2,Garre1,0.236
3.706149877179393e-20,0.5141194163814709,0.913,0.649,9.271675147739688e-16,2,Pitpnc1,0.264
5.720050247624304e-20,0.503638525872824,0.939,0.693,1.4309849704481721e-15,2,Flt1,0.246
6.357831788115411e-20,0.6360922255081074,0.735,0.537,1.5905387784328322e-15,2,Ets2,0.19799999999999995
1.3320434504907402e-19,0.6516035032084639,0.552,0.317,3.332373100092685e-15,2,Tra2a,0.23500000000000004
1.7275480035542834e-19,0.5063064824773349,0.847,0.642,4.32180684049175e-15,2,Rasip1,0.20499999999999996
2.3286008979614215e-19,0.6355900107776056,0.565,0.328,5.8254608664300885e-15,2,Actr3,0.23699999999999993
2.3592922115479944e-19,0.5893890985024796,0.781,0.569,5.9022413256296175e-15,2,Smarca2,0.21200000000000008
3.2213896251876344e-19,0.6882279532065896,0.534,0.308,8.058950425331905e-15,2,Fli1,0.22600000000000003
1.1488960958792046e-18,0.5663129976612875,0.766,0.549,2.874193363061006e-14,2,Arhgap31,0.21699999999999997
1.9744950846803616e-18,0.6702287373732478,0.537,0.317,4.939594353344861e-14,2,Tgfb1,0.22000000000000003
3.364627303467177e-18,0.6793082155659539,0.656,0.451,8.417288125083837e-14,2,Arid5b,0.20500000000000002
3.9701218640741394e-18,0.595615773163604,0.628,0.402,9.932053867354275e-14,2,Bptf,0.22599999999999998
4.738982910002515e-18,0.7150820320312901,0.524,0.311,1.1855513545953293e-13,2,Plekho1,0.21300000000000002
5.8738489471819755e-18,0.5321795467164876,0.893,0.711,1.4694607911165149e-13,2,Sema3c,0.18200000000000005
9.289409286637168e-18,0.5174619292927082,0.786,0.584,2.3239315212380206e-13,2,Psmb8,0.20200000000000007
1.110572296271705e-17,0.6081960903635395,0.651,0.435,2.7783187135829243e-13,2,Ankrd11,0.21600000000000003
1.1897317183954921e-17,0.7117705266886775,0.504,0.296,2.9763518399100026e-13,2,Dennd5b,0.20800000000000002
2.818575807335364e-17,0.6458724665880733,0.588,0.381,7.051231097210881e-13,2,Ankrd33b,0.20699999999999996
2.8289409777192124e-17,0.5360712033409138,0.702,0.473,7.077161643960153e-13,2,Sema6a,0.22899999999999998
6.607482699102136e-17,0.6404572030634301,0.514,0.306,1.6529939468343815e-12,2,Setd5,0.20800000000000002
8.807215567217605e-17,0.6150411417772408,0.628,0.415,2.203301118450828e-12,2,Gngt2,0.21300000000000002
9.211464951729466e-17,0.602101374879745,0.712,0.522,2.3044321869741605e-12,2,Cd200,0.18999999999999995
1.8384682161374078e-16,0.6459176004054152,0.669,0.48,4.599295936310953e-12,2,Sox17,0.18900000000000006
4.26494035735971e-16,0.5675383669125431,0.684,0.487,1.0669601292006787e-11,2,Nes,0.19700000000000006
6.038779711670889e-16,0.6282849642500168,0.746,0.562,1.5107215204687062e-11,2,Plk2,0.18399999999999994
6.92778202450682e-16,0.5556655602786142,0.659,0.464,1.733123229070871e-11,2,Tmod3,0.195
1.79526611127498e-15,0.7736837897090445,0.718,0.572,4.491217230576617e-11,2,Cxcl12,0.14600000000000002
1.959149070768532e-15,0.5361645066612986,0.636,0.43,4.9012032303416367e-11,2,Gdi2,0.20600000000000002
2.1168476759806382e-15,0.5007963652465084,0.766,0.562,5.2957178310007625e-11,2,Dusp3,0.20399999999999996
4.6556854016497746e-15,0.5213220410756289,0.707,0.514,1.164712816930724e-10,2,Klf3,0.19299999999999995
7.29027340697329e-15,0.6005519125313552,0.542,0.346,1.823807698222508e-10,2,Grap,0.19600000000000006
8.373815176755063e-15,0.5358877836204781,0.651,0.444,2.094877342768814e-10,2,Arhgef15,0.20700000000000002
9.89775789828033e-15,0.6122776747078997,0.534,0.349,2.47612209341279e-10,2,Zbtb7a,0.18500000000000005
1.0091736717465847e-14,0.5624183254298534,0.603,0.416,2.524649774608431e-10,2,Spag9,0.187
6.034689403143556e-14,0.5438707975698616,0.608,0.428,1.5096982479844234e-9,2,Tut7,0.18
1.437892486591022e-13,0.5333359614485979,0.524,0.33,3.5971756337047595e-9,2,Prkch,0.194
1.443786007019521e-13,0.5869052226767861,0.545,0.366,3.6119194537607356e-9,2,Mier1,0.17900000000000005
1.7224683736674063e-13,0.5741294498057788,0.517,0.333,4.3090991304037506e-9,2,Fgd5,0.184
4.225993093725008e-13,0.5213231630489257,0.555,0.362,1.0572166922571852e-8,2,Ppp2r5a,0.19300000000000006
4.501622156227597e-13,0.5753569397449634,0.733,0.581,1.126170814823458e-8,2,Plpp1,0.15200000000000002
5.588044760366175e-13,0.6391217144549818,0.534,0.354,1.397961157700806e-8,2,Sbno2,0.18000000000000005
2.6163491027546776e-12,0.5143004132110203,0.601,0.419,6.545320550361377e-8,2,Sema3f,0.182
2.7157324823451784e-12,0.5332472487163131,0.659,0.489,6.793947951082933e-8,2,Cd34,0.17000000000000004
4.378184028336163e-12,0.5064045073539727,0.646,0.482,1.0952902983688578e-7,2,Tnfsf10,0.16400000000000003
5.854031834871972e-12,0.5115348515831477,0.812,0.608,1.4645031441299213e-7,2,Kdr,0.20400000000000007
6.103145286238354e-12,0.5265291044253906,0.55,0.375,1.526823856258249e-7,2,Scaf11,0.17500000000000004
9.350236096890913e-12,0.505321661609162,0.58,0.411,2.3391485643591997e-7,2,Nav1,0.16899999999999998
1.3561678532632447e-11,0.5572226564577752,0.522,0.354,3.3927251185086593e-07,2,Kdm6b,0.16800000000000004
6.00941733767904e-11,0.5002337235634576,0.504,0.337,1.5033759353671656e-6,2,Syf2,0.16699999999999998
7.796153388494302e-11,0.5163691885331563,0.534,0.37,1.9503636931996193e-6,2,Ushbp1,0.16400000000000003
1.4491917078688149e-10,0.557965502308015,0.557,0.402,3.625442895575414e-6,2,Krt80,0.15500000000000003
7.783789058593554e-10,0.5437265221503603,0.511,0.366,1.9472705087883495e-5,2,Rgs12,0.14500000000000002
7.804686934198916e-10,0.5686748610461625,0.534,0.387,1.9524985303285428e-5,2,Cd24a,0.14700000000000002
1.2149606513291532e-9,0.5739920852405965,0.527,0.376,3.0394670614301426e-5,2,Wars,0.15100000000000002
2.8543979513292844e-9,0.578835745499968,0.547,0.408,7.14084735484047e-5,2,Prx,0.13900000000000007
0,4.533985223125125,0.982,0.034,0,3,Sftpc,0.948
0,4.213074445850978,0.731,0.021,0,3,Iglc1,0.71
0,3.8758274627121647,0.985,0.048,0,3,Lyz2,0.9369999999999999
0,3.8415043418334047,0.931,0.017,0,3,Igha,0.914
0,3.5027746536933115,0.99,0.05,0,3,Scgb1a1,0.94
0,3.4984774537013372,0.665,0.01,0,3,Ccl6,0.655
0,3.427548956642581,0.862,0.013,0,3,Chil3,0.849
0,3.4020210254342365,0.852,0.016,0,3,Sftpa1,0.836
0,3.394338212182915,0.834,0.011,0,3,Jchain,0.823
0,3.0170486973552553,0.98,0.164,0,3,Igkc,0.816
1.1762477471960857e-265,2.131437293827317,0.529,0.017,2.9426189891604475e-261,3,Cbr2,0.512
4.030917641809458e-260,2.7572477304178897,0.517,0.016,1.008414666451472e-255,3,Sftpb,0.501
1.2650207567027669e-152,1.4559866599873983,0.772,0.164,3.164702427043312e-148,3,Mt1,0.608
1.2037616531913838e-148,2.268768784614092,0.962,0.648,3.011450527788885e-144,3,mt-Nd3,0.31399999999999995
3.2550311093587565e-129,1.519463561332448,0.997,0.95,8.143111326282801e-125,3,mt-Nd4,0.04700000000000004
3.0069725685702444e-125,1.4028221931530953,0.997,0.94,7.522543274792181e-121,3,mt-Nd2,0.05700000000000005
4.6025044210706645e-121,1.3406089159793653,1,0.944,1.1514085310192482e-116,3,mt-Nd1,0.05600000000000005
3.9288034810833055e-118,1.1732089963555938,0.997,0.958,9.828687668626105e-114,3,mt-Cytb,0.039000000000000035
3.1724906456379405e-109,1.05942930344521,0.997,0.935,7.936619848192436e-105,3,Rpl37a,0.061999999999999944
1.2655982454434124e-98,1.2666756769332892,0.949,0.665,3.1661471306257846e-94,3,Crip1,0.2839999999999999
3.2878031481278806e-94,1.4366947833427934,0.854,0.321,8.22509713567152e-90,3,Xist,0.5329999999999999
4.770006977599526e-89,0.9390113486381932,0.997,0.928,1.1933126455860734e-84,3,Rps21,0.06899999999999995
9.567598965540687e-85,1.7405347058536975,0.754,0.48,2.393526233209314e-80,3,Ctsd,0.274
1.3547286851533615e-78,0.963430987354029,0.997,0.909,3.3891247516481644e-74,3,Rpl38,0.08799999999999997
1.863462255346145e-77,0.7531273994990864,0.997,0.965,4.6618235241994507e-73,3,Rpl41,0.03200000000000003
8.270887544232528e-77,0.8321685636651899,1,0.969,2.0691279369406515e-72,3,Ftl1,0.031000000000000028
4.722830048388187e-74,0.7577413282112335,0.997,0.93,1.1815103932052726e-69,3,Rps27,0.06699999999999995
5.835661431038524e-66,0.6220159503632297,1,0.948,1.4599074202029077e-61,3,Rplp1,0.052000000000000046
1.3172758882380926e-64,1.2239977473780894,0.836,0.69,3.2954290896052365e-60,3,mt-Nd5,0.14600000000000002
4.674150105038757e-63,1.2835493764514356,0.777,0.638,1.1693321317775459e-58,3,Psap,0.139
5.743554652229052e-59,0.6659358601093941,0.997,0.942,1.436865067348142e-54,3,Fau,0.05500000000000005
6.70502216964104e-59,0.5686046298073664,1,0.953,1.677395396179099e-54,3,Fth1,0.04700000000000004
2.0924124616112845e-58,0.7958486958539546,0.987,0.898,5.234588255212951e-54,3,Rpl36,0.08899999999999997
2.1261865294934907e-58,0.762065189953705,0.995,0.844,5.319080840833866e-54,3,Cst3,0.15100000000000002
2.3153258558573924e-52,0.7040548160706028,0.997,0.926,5.792250693598439e-48,3,Rpl39,0.07099999999999995
2.298606092540509e-50,0.8604518176794853,0.87,0.481,5.7504228617085914e-46,3,Apoe,0.389
1.0284649004138165e-49,0.925762601014431,0.91,0.716,2.5729106413652446e-45,3,Rps28,0.19400000000000006
1.1025035311396749e-47,0.8021769926261126,0.923,0.773,2.7581330838521248e-43,3,Rps26,0.15000000000000002
1.3211482088647262e-47,1.469024605289003,0.624,0.363,3.3051164741168856e-43,3,Npc2,0.261
3.4522745358999633e-43,0.9715886772941242,0.555,0.233,8.636555206460938e-39,3,C3,0.32200000000000006
4.054779003329714e-42,0.5000633443711395,1,0.945,1.0143840632629946e-37,3,Rps29,0.05500000000000005
4.4662794824842743e-41,0.622243042763815,0.995,0.929,1.117329138133091e-36,3,Rpl37,0.06599999999999995
